dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1582563600,2020-02-24 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.44,19.95,17.22,20,1012,,,100,2.1,30,,,,,75,803,Clouds,broken clouds,04n
1582567200,2020-02-24 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.16,19.55,17,20.18,1012,,,100,2.1,30,0.33,,,,0,500,Rain,light rain,10n
1582570800,2020-02-24 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.26,19.7,17,20.56,1012,,,100,2.1,30,,,,,40,802,Clouds,scattered clouds,03n
1582574400,2020-02-24 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.98,18.9,17.22,22,1011,,,100,4.72,14,,,,,75,803,Clouds,broken clouds,04d
1582578000,2020-02-24 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.25,19.29,17.22,22.22,1011,,,100,4.72,14,,,,,75,803,Clouds,broken clouds,04d
1582581600,2020-02-24 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.32,20.49,17.79,25,1011,,,64,3.1,360,,,,,75,803,Clouds,broken clouds,04d
1582585200,2020-02-24 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,23.33,24.79,20.56,26,1012,,,69,1.5,300,,,,,90,804,Clouds,overcast clouds,04d
1582588800,2020-02-25 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,26.08,26.03,23.89,29,1011,,,45,1.5,20,0.25,,,,75,500,Rain,light rain,10d
1582592400,2020-02-25 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,28.37,23.93,26.67,30,1011,,,39,7.7,310,,,,,75,803,Clouds,broken clouds,04d
1582596000,2020-02-25 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,29.25,26.63,27.22,31.11,1010,,,37,5.1,330,,,,,75,803,Clouds,broken clouds,04d
1582599600,2020-02-25 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,29.59,24.97,27.22,31.67,1009,,,35,7.7,310,,,,,90,804,Clouds,overcast clouds,04d
1582603200,2020-02-25 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,28.15,24.73,25,31.11,1008,,,42,6.7,350,0.3,,,,75,520,Rain,light intensity shower rain,09d
1582606800,2020-02-25 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,23.54,23.13,19.5,27.78,1008,,,83,6.2,170,7.11,,,,90,502,Rain,heavy intensity rain,10d
1582610400,2020-02-25 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.33,23.8,19.5,25.56,1008,,,94,4.1,160,6.1,,,,75,522,Rain,heavy intesity shower rain,09d
1582614000,2020-02-25 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,20.98,19.13,19.5,23.33,1007,,,88,7.2,180,0.33,,,,75,520,Rain,light intensity shower rain,09d
1582617600,2020-02-25 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.99,18.45,18.33,21.67,1009,,,93,6.7,190,,,,,90,804,Clouds,overcast clouds,04d
1582621200,2020-02-25 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.53,18.89,18.33,20.56,1009,,,88,4.6,200,,,,,75,803,Clouds,broken clouds,04d
1582624800,2020-02-25 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.71,18.79,17.22,20,1009,,,88,3.1,210,,,,,35,802,Clouds,scattered clouds,03n
1582628400,2020-02-25 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.19,18.07,15.56,19.44,1009,,,88,3.1,230,,,,,90,804,Clouds,overcast clouds,04n
1582632000,2020-02-25 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.69,17.37,15.56,18.89,1009,,,93,3.6,200,,,,,90,804,Clouds,overcast clouds,04n
1582635600,2020-02-25 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.71,17.36,16.11,18.89,1009,,,82,2.6,180,,,,,90,804,Clouds,overcast clouds,04n
1582639200,2020-02-25 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.26,16.8,15,19.44,1009,,,88,3.1,190,,,,,75,803,Clouds,broken clouds,04n
1582642800,2020-02-25 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.13,16.62,15.56,18.33,1008,,,88,3.1,200,,,,,90,804,Clouds,overcast clouds,04n
1582646400,2020-02-25 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.85,14.46,15,18.33,1007,,,82,5.1,240,,,,,90,804,Clouds,overcast clouds,04n
1582650000,2020-02-25 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.74,14.35,14.44,18.89,1007,,,77,4.6,250,,,,,75,803,Clouds,broken clouds,04n
1582653600,2020-02-25 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.39,14.9,14,17.78,1007,,,82,3.6,270,,,,,40,802,Clouds,scattered clouds,03n
1582657200,2020-02-25 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.36,15.61,15,17.47,1007,,,77,2.1,290,,,,,90,804,Clouds,overcast clouds,04n
1582660800,2020-02-25 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.97,12.75,14.44,17.22,1006,,,67,4.6,300,,,,,90,804,Clouds,overcast clouds,04n
1582664400,2020-02-25 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.53,12.69,14.73,18.33,1006,,,67,5.7,280,,,,,90,804,Clouds,overcast clouds,04d
1582668000,2020-02-25 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.19,13.69,14.73,18.89,1006,,,63,5.1,290,,,,,75,803,Clouds,broken clouds,04d
1582671600,2020-02-25 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.57,8.38,12.78,18.33,1009,,,87,11.8,230,0.33,,,,75,520,Rain,light intensity shower rain,09d
1582675200,2020-02-26 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.61,8.46,12.18,16.67,1010,,,72,8.7,240,,,,,75,803,Clouds,broken clouds,04d
1582678800,2020-02-26 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.39,9.28,12.18,17,1011,,,63,8.2,240,,,,,75,803,Clouds,broken clouds,04d
1582682400,2020-02-26 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.55,11.79,14.44,18.89,1010,,,55,7.7,220,,,,,75,803,Clouds,broken clouds,04d
1582686000,2020-02-26 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.48,10,16.11,20,1011,,,34,9.8,240,,,,,40,802,Clouds,scattered clouds,03d
1582689600,2020-02-26 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.44,12.75,16.45,20,1011,,,48,7.2,160,,,,,75,803,Clouds,broken clouds,04d
1582693200,2020-02-26 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.43,12.67,16.13,20.56,1011,,,52,7.7,160,,,,,75,803,Clouds,broken clouds,04d
1582696800,2020-02-26 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.06,12.22,16.13,18.89,1012,,,52,7.7,160,,,,,75,803,Clouds,broken clouds,04d
1582700400,2020-02-26 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.6,12.29,16.13,18.33,1012,,,51,6.7,180,,,,,40,802,Clouds,scattered clouds,03d
1582704000,2020-02-26 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.87,11.76,13.89,18.89,1012,,,51,6.2,180,,,,,0,800,Clear,sky is clear,01d
1582707600,2020-02-26 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.44,11.03,13.89,16.67,1012,,,62,5.7,180,,,,,40,802,Clouds,scattered clouds,03d
1582711200,2020-02-26 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.77,11.26,11.81,16.11,1012,,,67,4.6,190,,,,,0,800,Clear,sky is clear,01n
1582714800,2020-02-26 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.86,10.78,12,16.11,1013,,,66,3.6,200,,,,,1,800,Clear,sky is clear,01n
1582718400,2020-02-26 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.22,10.6,9.05,15.56,1012,,,71,3.1,210,,,,,1,800,Clear,sky is clear,01n
1582722000,2020-02-26 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,12.2,9,8.89,15.56,1012,,,71,3.6,270,,,,,1,800,Clear,sky is clear,01n
1582725600,2020-02-26 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,11.74,8.44,8.33,15,1012,,,71,3.6,280,,,,,28,802,Clouds,scattered clouds,03n
1582729200,2020-02-26 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,11.51,8.52,9,14.52,1012,,,71,3.1,300,,,,,28,802,Clouds,scattered clouds,03n
1582732800,2020-02-26 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,10.9,7.78,8,13.89,1012,,,71,3.1,300,,,,,28,802,Clouds,scattered clouds,03n
1582736400,2020-02-26 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,10.46,7.25,7.78,13.93,1011,,,71,3.1,320,,,,,0,800,Clear,sky is clear,01n
1582740000,2020-02-26 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,9.97,6.17,7.78,13.33,1011,,,76,4.1,310,,,,,0,800,Clear,sky is clear,01n
1582743600,2020-02-26 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,10.06,6.28,7.78,13.93,1011,,,76,4.1,310,,,,,0,800,Clear,sky is clear,01n
1582747200,2020-02-26 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,9.89,6.07,7.22,13.73,1012,,,76,4.1,310,,,,,12,801,Clouds,few clouds,02n
1582750800,2020-02-26 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,10.23,6.28,7.78,13.73,1013,,,71,4.1,310,,,,,12,801,Clouds,few clouds,02d
1582754400,2020-02-26 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,12.24,8.12,10,14.44,1013,,,66,4.6,300,,,,,90,804,Clouds,overcast clouds,04d
1582758000,2020-02-26 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.15,10.01,12.78,15.56,1013,,,58,4.6,280,,,,,90,804,Clouds,overcast clouds,04d
1582761600,2020-02-27 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.44,11.05,13.89,16.67,1012,,,55,5.1,290,,,,,90,804,Clouds,overcast clouds,04d
1582765200,2020-02-27 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.75,11.42,14.58,18.33,1012,,,48,6.2,280,,,,,90,804,Clouds,overcast clouds,04d
1582768800,2020-02-27 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.69,12.55,16.67,18.89,1011,,,48,6.2,240,,,,,90,804,Clouds,overcast clouds,04d
1582772400,2020-02-27 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.16,12.56,16.67,19,1011,,,45,6.7,250,,,,,90,804,Clouds,overcast clouds,04d
1582776000,2020-02-27 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.5,11.92,16.67,20,1011,,,45,8.2,250,,,,,90,804,Clouds,overcast clouds,04d
1582779600,2020-02-27 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.9,12.74,17.55,20,1009,,,45,7.7,260,,,,,90,804,Clouds,overcast clouds,04d
1582783200,2020-02-27 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.98,12.84,17.55,20,1009,,,45,7.7,260,,,,,90,804,Clouds,overcast clouds,04d
1582786800,2020-02-27 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.06,13.16,17.55,20.56,1009,,,48,7.7,260,,,,,90,804,Clouds,overcast clouds,04d
1582790400,2020-02-27 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.66,12.11,16.67,20,1010,,,45,8.2,260,,,,,90,804,Clouds,overcast clouds,04d
1582794000,2020-02-27 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.23,14.94,16.67,18.89,1010,,,52,4.1,260,,,,,90,804,Clouds,overcast clouds,04d
1582797600,2020-02-27 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.98,15.19,17,18.89,1010,,,55,3.6,250,,,,,90,804,Clouds,overcast clouds,04n
1582801200,2020-02-27 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.15,13.99,14.67,18.33,1011,,,63,4.6,240,,,,,40,802,Clouds,scattered clouds,03n
1582804800,2020-02-27 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.66,13.97,14,18.33,1011,,,67,4.1,250,,,,,40,802,Clouds,scattered clouds,03n
1582808400,2020-02-27 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.05,13.85,14,17.93,1012,,,72,3.6,280,,,,,40,802,Clouds,scattered clouds,03n
1582812000,2020-02-27 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.88,11.47,13.89,17.78,1012,,,72,6.7,250,,,,,90,804,Clouds,overcast clouds,04n
1582815600,2020-02-27 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.25,11.94,13.89,16.11,1012,,,82,5.7,230,,,,,90,804,Clouds,overcast clouds,04n
1582819200,2020-02-27 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.56,11.82,12.78,16.11,1012,,,82,4.6,250,,,,,90,804,Clouds,overcast clouds,04n
1582822800,2020-02-27 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.23,10.54,12.22,16.65,1012,,,87,6.2,260,0.33,,,,90,500,Rain,light rain,10n
1582826400,2020-02-27 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.16,11.22,12.22,15.56,1012,,,87,5.1,260,,,,,75,803,Clouds,broken clouds,04n
1582830000,2020-02-27 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.9,10.77,11.67,15.56,1012,,,93,5.7,260,,,,,90,804,Clouds,overcast clouds,04n
1582833600,2020-02-27 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.93,11.27,12.78,15,1013,,,87,4.6,250,,,,,90,804,Clouds,overcast clouds,04n
1582837200,2020-02-27 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.14,11.89,12.78,15.56,1014,,,87,4.1,240,,,,,90,804,Clouds,overcast clouds,04d
1582840800,2020-02-27 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.82,12.15,12.78,16.67,1014,,,82,4.6,250,,,,,90,804,Clouds,overcast clouds,04d
1582844400,2020-02-27 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.16,12.64,14.44,17.78,1015,,,67,5.1,240,,,,,40,802,Clouds,scattered clouds,03d
1582848000,2020-02-28 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.12,13.6,14.44,18.33,1015,,,63,5.1,230,,,,,40,802,Clouds,scattered clouds,03d
1582851600,2020-02-28 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.97,15.1,15.54,19.44,1016,,,59,4.1,210,,,,,90,804,Clouds,overcast clouds,04d
1582855200,2020-02-28 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.96,16.06,17.22,20,1016,,,55,4.1,280,,,,,90,804,Clouds,overcast clouds,04d
1582858800,2020-02-28 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.36,16.5,17.22,21.11,1016,,,59,4.6,170,,,,,90,804,Clouds,overcast clouds,04d
1582862400,2020-02-28 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.57,17.42,17.55,21.11,1015,,,63,4.1,160,,,,,90,804,Clouds,overcast clouds,04d
1582866000,2020-02-28 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.46,18.03,17.78,21.11,1015,,,59,2.6,190,,,,,90,804,Clouds,overcast clouds,04d
1582869600,2020-02-28 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.49,17.32,17.78,21.11,1015,,,63,4.1,190,,,,,90,804,Clouds,overcast clouds,04d
1582873200,2020-02-28 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.13,17.2,17.78,20.56,1015,,,63,3.6,170,,,,,90,804,Clouds,overcast clouds,04d
1582876800,2020-02-28 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.41,15.86,17.22,20,1015,,,72,5.1,180,,,,,90,804,Clouds,overcast clouds,04d
1582880400,2020-02-28 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.64,15.55,16.67,19.44,1015,,,72,4.1,180,,,,,90,804,Clouds,overcast clouds,04d
1582884000,2020-02-28 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.65,15.28,14.16,18.33,1015,,,77,3.1,170,,,,,68,803,Clouds,broken clouds,04n
1582887600,2020-02-28 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.55,14.5,12.78,17.78,1016,,,82,2.6,180,,,,,0,800,Clear,sky is clear,01n
1582891200,2020-02-28 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.87,13.27,12.78,17.06,1016,,,82,3.1,150,,,,,0,800,Clear,sky is clear,01n
1582894800,2020-02-28 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.08,12.6,11.01,15.56,1015,,,82,2.6,90,,,,,0,800,Clear,sky is clear,01n
1582898400,2020-02-28 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.65,12.82,11.06,15,1016,,,82,1.5,90,,,,,75,803,Clouds,broken clouds,04n
1582902000,2020-02-28 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.42,12.73,11.06,17.22,1016,,,82,3.04,183,,,,,90,804,Clouds,overcast clouds,04n
1582905600,2020-02-28 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.71,14.04,12.78,17.22,1015,,,87,2.1,10,,,,,90,804,Clouds,overcast clouds,04n
1582909200,2020-02-28 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.78,14.97,12.22,17.22,1015,,,82,0.5,10,,,,,90,804,Clouds,overcast clouds,04n
1582912800,2020-02-28 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.85,13.94,12.22,17.22,1015,,,82,2.1,240,,,,,90,804,Clouds,overcast clouds,04n
1582916400,2020-02-28 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.97,14.03,12.78,17.22,1015,,,87,2.6,230,,,,,90,804,Clouds,overcast clouds,04n
1582920000,2020-02-28 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.45,13.7,12.21,16.11,1015,,,87,2.1,220,,,,,75,803,Clouds,broken clouds,04n
1582923600,2020-02-28 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.32,13.18,12.21,15.78,1016,,,87,2.6,230,,,,,90,804,Clouds,overcast clouds,04d
1582927200,2020-02-28 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.82,13.48,13.33,16.67,1016,,,87,3.1,250,,,,,90,804,Clouds,overcast clouds,04d
1582930800,2020-02-28 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.43,15.7,15.56,18.89,1017,,,77,2.1,240,,,,,75,803,Clouds,broken clouds,04d
1582934400,2020-02-29 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.78,17.29,16.11,20.07,1017,,,68,1.5,220,,,,,40,802,Clouds,scattered clouds,03d
1582938000,2020-02-29 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.59,18.62,16.37,22.22,1016,,,60,2.1,280,,,,,40,802,Clouds,scattered clouds,03d
1582941600,2020-02-29 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.18,20.01,18.33,24.44,1015,,,52,2.1,330,,,,,2,800,Clear,sky is clear,01d
1582945200,2020-02-29 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.69,19.25,18.89,25,1015,,,56,4.6,200,,,,,2,800,Clear,sky is clear,01d
1582948800,2020-02-29 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.32,19.72,20,26.67,1014,,,56,5.1,150,,,,,2,800,Clear,sky is clear,01d
1582952400,2020-02-29 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.29,18.64,19.59,25.56,1013,,,53,6.2,160,,,,,0,800,Clear,sky is clear,01d
1582956000,2020-02-29 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.44,19.45,19.59,25.56,1013,,,56,5.7,170,,,,,0,800,Clear,sky is clear,01d
1582959600,2020-02-29 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.72,19.62,19.59,23.89,1013,,,64,5.1,180,,,,,0,800,Clear,sky is clear,01d
1582963200,2020-02-29 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,20.71,18.64,18.89,22.22,1014,,,64,4.6,170,,,,,0,800,Clear,sky is clear,01d
1582966800,2020-02-29 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.18,16.93,16.67,20.56,1013,,,68,4.6,180,,,,,0,800,Clear,sky is clear,01d
1582970400,2020-02-29 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.88,16.55,15,20.56,1014,,,77,3.6,190,,,,,0,800,Clear,sky is clear,01n
1582974000,2020-02-29 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.76,15.74,13.89,18.33,1014,,,82,3.1,110,,,,,0,800,Clear,sky is clear,01n
1582977600,2020-02-29 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.06,15.52,13.33,17.78,1014,,,82,2.1,130,,,,,0,800,Clear,sky is clear,01n
1582981200,2020-02-29 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.53,14.95,14,17.67,1013,,,77,1.5,150,,,,,0,800,Clear,sky is clear,01n
1582984800,2020-02-29 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.12,15.41,13.89,17.22,1012,,,82,0.5,150,,,,,63,803,Clouds,broken clouds,04n
1582988400,2020-02-29 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.33,13.19,11.95,16.67,1012,,,87,2.6,300,,,,,63,803,Clouds,broken clouds,04n
1582992000,2020-02-29 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.69,13.02,11.67,15.56,1011,,,93,2.1,300,,,,,63,803,Clouds,broken clouds,04n
1582995600,2020-02-29 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.23,11.77,11.67,15,1010,,,87,2.6,300,,,,,0,800,Clear,sky is clear,01n
1582999200,2020-02-29 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.06,11.85,11.67,14.44,1010,,,93,2.6,300,,,,,0,800,Clear,sky is clear,01n
1583002800,2020-02-29 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,12.74,12.12,11.11,14.44,1009,,,100,2.1,350,,,,,0,800,Clear,sky is clear,01n
1583006400,2020-02-29 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,12.61,11.26,11,14.3,1009,,,93,2.6,360,,,,,100,804,Clouds,overcast clouds,04n
1583010000,2020-02-29 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.25,12.79,11.67,14.44,1009,,,100,2.1,10,,,,,100,804,Clouds,overcast clouds,04d
1583013600,2020-02-29 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.55,13.3,13.89,20,1009,,,64,4.6,360,,,,,100,804,Clouds,overcast clouds,04d
1583017200,2020-02-29 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.74,16.2,19.44,25.55,1009,,,49,8.2,360,,,,,0,800,Clear,sky is clear,01d
1583020800,2020-03-01 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,24.84,20.18,22.22,27.78,1009,,,39,6.7,360,,,,,0,800,Clear,sky is clear,01d
1583024400,2020-03-01 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,26.94,21.76,25,28.33,1009,,,36,7.7,360,,,,,0,800,Clear,sky is clear,01d
1583028000,2020-03-01 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,28.4,20.98,26.67,30.56,1007,,,27,9.8,350,,,,,77,803,Clouds,broken clouds,04d
1583031600,2020-03-01 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,29.95,23.34,27.22,31.67,1007,,,28,9.3,350,,,,,77,803,Clouds,broken clouds,04d
1583035200,2020-03-01 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,31.52,25.58,28.89,32.78,1005,,,25,8.2,350,,,,,40,802,Clouds,scattered clouds,03d
1583038800,2020-03-01 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,31.31,25.08,28.33,33.33,1005,,,21,7.7,330,,,,,40,802,Clouds,scattered clouds,03d
1583042400,2020-03-01 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,31.43,26.07,28.33,32.22,1004,,,22,6.7,350,,,,,40,802,Clouds,scattered clouds,03d
1583046000,2020-03-01 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,31.67,26.6,30,32.78,1003,,,19,5.7,330,,,,,40,802,Clouds,scattered clouds,03d
1583049600,2020-03-01 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,26.2,20.82,20,31.11,1003,,,39,8.2,220,,,,,90,804,Clouds,overcast clouds,04d
1583053200,2020-03-01 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.61,20.81,20,25,1004,,,60,4.6,190,,,,,90,804,Clouds,overcast clouds,04d
1583056800,2020-03-01 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.8,21.13,20,24.03,1005,,,64,3.1,170,,,,,75,803,Clouds,broken clouds,04n
1583060400,2020-03-01 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,20.76,19.02,19.33,22.78,1006,,,68,4.6,180,,,,,90,804,Clouds,overcast clouds,04n
1583064000,2020-03-01 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,20.05,18.43,18.33,21.11,1007,,,68,4.1,190,,,,,90,804,Clouds,overcast clouds,04n
1583067600,2020-03-01 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.03,15.56,17.07,20,1008,,,72,6.7,210,,,,,90,804,Clouds,overcast clouds,04n
1583071200,2020-03-01 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.25,16.34,17,19.44,1009,,,77,4.6,200,0.04,,,,90,500,Rain,light rain,10n
1583074800,2020-03-01 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.46,16.68,16.11,18.45,1008,,,82,3.1,180,0.04,,,,90,520,Rain,light intensity shower rain,09n
